"","DaysSinceLastLoc","MetersFromLastLocation","Date","TagSite","Species","TL","RewardTag1","Combined","Radio.Tag.Frequency","WeeksSinceLastLoc","MetersPerWeek","A.D","GroupMovement"
"630",17,39.6244009533536,2023-04-29,101,"ALB",437,5033,"150.333I-20",150.333,2.42857142857143,16.3159298043221,"A","A"
"631",9,9.98270053923095,2023-05-08,101,"ALB",437,5033,"150.333I-20",150.333,1.28571428571429,7.76432264162407,"A","A"
"632",16,0,2023-05-24,101,"ALB",437,5033,"150.333I-20",150.333,2.28571428571429,0,"A","A"
"633",12,32.9692571605812,2023-06-05,101,"ALB",437,5033,"150.333I-20",150.333,1.71428571428571,19.2320666770057,"A","A"
"634",16,6.65513396836296,2023-06-21,101,"ALB",437,5033,"150.333I-20",150.333,2.28571428571429,2.9116211111588,"A","A"
"635",15,58.9768934000986,2023-07-06,101,"ALB",437,5033,"150.333I-20",150.333,2.14285714285714,27.5225502533794,"A","A"
"636",11,87.6115216631933,2023-07-17,101,"ALB",437,5033,"150.333I-20",150.333,1.57142857142857,55.7527865129412,"A","A"
"637",17,116.246097907951,2023-08-03,101,"ALB",437,5033,"150.333I-20",150.333,2.42857142857143,47.8660403150387,"A","A"
"638",122,197.894000478014,2023-12-03,101,"ALB",437,5033,"150.333I-20",150.333,17.4285714285714,11.3545737979188,"D","A"
"639",17,230.594443873248,2023-04-29,99,"LMB",431,5043,"150.222J-34",150.222,2.42857142857143,94.9506533595726,"A","A"
"640",9,119.692661216182,2023-05-08,99,"LMB",431,5043,"150.222J-34",150.222,1.28571428571429,93.0942920570302,"A","A"
"641",16,47.0102160559289,2023-05-24,99,"LMB",431,5043,"150.222J-34",150.222,2.28571428571429,20.5669695244689,"A","A"
"642",12,809.008077210756,2023-06-05,99,"LMB",431,5043,"150.222J-34",150.222,1.71428571428571,471.921378372941,"A","A"
"643",16,496.635084574402,2023-06-21,99,"LMB",431,5043,"150.222J-34",150.222,2.28571428571429,217.277849501301,"A","A"
"644",15,26.6205187537113,2023-07-06,99,"LMB",431,5043,"150.222J-34",150.222,2.14285714285714,12.422908751732,"A","A"
"645",11,83.277674198474,2023-07-17,99,"LMB",431,5043,"150.222J-34",150.222,1.57142857142857,52.9948835808471,"A","A"
"646",17,64.9317845747224,2023-08-03,99,"LMB",431,5043,"150.222J-34",150.222,2.42857142857143,26.7366171778269,"A","A"
"647",23,22.9867788321634,2023-08-26,99,"LMB",431,5043,"150.222J-34",150.222,3.28571428571429,6.9959761663106,"A","A"
"648",15,123.142180398679,2023-09-10,99,"LMB",431,5043,"150.222J-34",150.222,2.14285714285714,57.4663508527169,"A","A"
"649",14,50.3379573012603,2023-09-24,99,"LMB",431,5043,"150.222J-34",150.222,2,25.1689786506301,"A","A"
"650",14,4064.65576817373,2023-10-08,99,"LMB",431,5043,"150.222J-34",150.222,2,2032.32788408687,"A","A"
"651",14,4455.45481545403,2023-10-22,99,"LMB",431,5043,"150.222J-34",150.222,2,2227.72740772701,"A","A"
"652",13,170.245295634162,2023-11-04,99,"LMB",431,5043,"150.222J-34",150.222,1.85714285714286,91.6705438030102,"A","A"
"653",12,139.902774555273,2023-11-16,99,"LMB",431,5043,"150.222J-34",150.222,1.71428571428571,81.609951823909,"A","A"
"654",17,3717.25367873636,2023-12-03,99,"LMB",431,5043,"150.222J-34",150.222,2.42857142857143,1530.63386771497,"A","A"
"655",15,618.347005358908,2023-12-18,99,"LMB",431,5043,"150.222J-34",150.222,2.14285714285714,288.561935834157,"A","A"
"656",16,60.6894033830886,2024-01-03,99,"LMB",431,5043,"150.222J-34",150.222,2.28571428571429,26.5516139801013,"A","A"
"657",37,3434.72532047649,2024-02-09,99,"LMB",431,5043,"150.222J-34",150.222,5.28571428571429,649.812898468525,"A","A"
"658",14,124.610051093334,2024-02-23,99,"LMB",431,5043,"150.222J-34",150.222,2,62.305025546667,"A","A"
"659",14,21.3378104328096,2024-03-08,99,"LMB",431,5043,"150.222J-34",150.222,2,10.6689052164048,"A","A"
"660",21,117.129149386964,2024-03-29,99,"LMB",431,5043,"150.222J-34",150.222,3,39.0430497956548,"A","A"
"661",22,39.5619672051459,2024-04-20,99,"LMB",431,5043,"150.222J-34",150.222,3.14285714285714,12.5878986561828,"A","A"
"662",18,813.194583601179,2023-05-01,14,"ALB",438,5054,"150.132L-99",150.132,2.57142857142857,316.242338067125,"A","A"
"663",8,726.933409782077,2023-05-09,14,"ALB",438,5054,"150.132L-99",150.132,1.14285714285714,636.066733559317,"A","A"
"664",16,620.938153089552,2023-05-25,14,"ALB",438,5054,"150.132L-99",150.132,2.28571428571429,271.660441976679,"A","A"
"665",12,39.1423999060618,2023-06-06,14,"ALB",438,5054,"150.132L-99",150.132,1.71428571428571,22.8330666118694,"A","A"
"666",15,279.201798172395,2023-06-21,14,"ALB",438,5054,"150.132L-99",150.132,2.14285714285714,130.294172480451,"A","A"
"667",16,60.4471427714748,2023-07-07,14,"ALB",438,5054,"150.132L-99",150.132,2.28571428571429,26.4456249625202,"A","A"
"668",27,80.8871919333625,2023-08-03,14,"ALB",438,5054,"150.132L-99",150.132,3.85714285714286,20.9707534642051,"A","A"
"669",24,119.334333111672,2023-08-27,14,"ALB",438,5054,"150.132L-99",150.132,3.42857142857143,34.805847157571,"A","A"
"670",15,16.9739511111379,2023-09-11,14,"ALB",438,5054,"150.132L-99",150.132,2.14285714285714,7.92117718519771,"A","A"
"671",14,110.540628892726,2023-09-25,14,"ALB",438,5054,"150.132L-99",150.132,2,55.2703144463628,"A","A"
"672",28,603.423231331086,2023-10-23,14,"ALB",438,5054,"150.132L-99",150.132,4,150.855807832772,"D","A"
"673",125,5242.8641931011,2023-09-11,6,"ALB",395,5057,"150.222L-95",150.222,17.8571428571429,293.600394813662,"D","A"
"674",18,137.168353150138,2023-05-01,12,"ALB",354,5069,"150.333I-3",150.333,2.57142857142857,53.343248447276,"A","A"
"675",16,81.8761779215027,2023-05-24,91,"ALB",390,5075,"150.333I-22",150.333,2.28571428571429,35.8208278406575,"A","A"
"676",12,582.148895311992,2023-06-05,91,"ALB",390,5075,"150.333I-22",150.333,1.71428571428571,339.586855598662,"A","A"
"677",17,4851.02696839841,2023-06-22,91,"ALB",390,5075,"150.333I-22",150.333,2.42857142857143,1997.48169286994,"A","A"
"678",14,2451.09667568722,2023-07-06,91,"ALB",390,5075,"150.333I-22",150.333,2,1225.54833784361,"A","A"
"679",11,1372.94260080858,2023-07-17,91,"ALB",390,5075,"150.333I-22",150.333,1.57142857142857,873.690745969096,"A","A"
"680",17,5884.82731363349,2023-08-03,91,"ALB",390,5075,"150.333I-22",150.333,2.42857142857143,2423.16418796673,"A","A"
"681",23,7.11277802881161,2023-08-26,91,"ALB",390,5075,"150.333I-22",150.333,3.28571428571429,2.16475853050788,"A","A"
"682",167,972.131980443899,2024-02-09,91,"ALB",390,5075,"150.333I-22",150.333,23.8571428571429,40.7480470844748,"D","A"
"683",17,166.493823555299,2023-04-29,91,"ALB",410,5087,"150.333L-99",150.333,2.42857142857143,68.5562802874759,"A","A"
"684",9,54.1304632099786,2023-05-08,91,"ALB",410,5087,"150.333L-99",150.333,1.28571428571429,42.1014713855389,"A","A"
"685",16,52.0209783725277,2023-05-24,91,"ALB",410,5087,"150.333L-99",150.333,2.28571428571429,22.7591780379809,"A","A"
"686",12,47.6858934940949,2023-06-05,91,"ALB",410,5087,"150.333L-99",150.333,1.71428571428571,27.8167712048887,"A","A"
