,DaysElapsed,MetersFromLastLocation,Date,Month,Day,Year,TagSite,Species,TL,RewardTag1,RewardTag2,Radio_Tag_,Code,Combined,Group_,Notes,Lat,Long,A_D,GroupMort,geometry,WeeksElapsed,MetersPerDay,MetersPerWeek,
131,14,0,7/6/23,7,6,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.8584,-86.12605,A,A,c(-86.12605, 33.8584000000001),2,0,0
132,11,3.701511932,7/17/23,7,17,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.8584,-86.12603,A,A,c(-86.12603, 33.8584000000001),1.571428571,0.336501085,2.355507593
133,17,7.403023862,8/3/23,8,3,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,"Perimeter Creek, not found 8/26",33.85841,-86.12609,A,A,c(-86.12609, 33.85841),2.428571429,0.435471992,3.048303943
134,38,98.79467902,9/10/23,9,10,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85901,-86.12543,A,A,c(-86.1254299999999, 33.8590100000001),5.428571429,2.599859974,18.19901982
135,14,257.9596403,9/24/23,9,24,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.8584,-86.12783,A,A,c(-86.12783, 33.8584000000001),2,18.42568859,128.9798201
136,28,332.1461629,10/22/23,10,22,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85955,-86.12505,A,A,c(-86.12505, 33.8595500000001),4,11.86236296,83.03654072
137,12,1589.336617,11/3/23,11,3,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85439,-86.11078,A,A,c(-86.11078, 33.85439),1.714285714,132.444718,927.1130263
138,13,290.08544,11/16/23,11,16,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85415,-86.11379,A,A,c(-86.1137899999999, 33.8541500000001),1.857142857,22.31426462,156.1998523
139,17,284.3073601,12/3/23,12,3,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85435,-86.11084,A,A,c(-86.1108399999999, 33.8543500000001),2.428571429,16.72396236,117.0677365
140,15,20.42997317,12/18/23,12,18,2023,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85451,-86.11076,A,A,c(-86.11076, 33.8545100000001),2.142857143,1.361998211,9.533987479
141,16,1100.185848,1/3/24,1,3,2024,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85696,-86.10024,A,A,c(-86.10024, 33.8569600000001),2.285714286,68.76161549,481.3313084
142,37,1079.601357,2/9/24,2,9,2024,124,LMB,454,1405,NA,150.222,L-91,150.222L-91,L,NA,33.85455,-86.11055,A,A,c(-86.11055, 33.8545500000001),5.285714286,29.17841505,204.2489054
143,16,3664.225054,5/24/23,5,24,2023,123,ALB,424,1422,1429,150.333,I-18,150.333I-18,L,NA,33.86515,-86.10371,D,A,c(-86.10371, 33.86515),2.285714286,229.0140658,1603.098461
144,12,39.99320913,6/5/23,6,5,2023,123,ALB,424,1422,1429,150.333,I-18,150.333I-18,L,Removed,33.86496,-86.10338,D,D,c(-86.10338, 33.8649600000001),1.714285714,3.332767427,23.32937199
145,8,269.9049465,5/8/23,5,8,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89913,-86.1413,A,A,c(-86.1412999999999, 33.8991300000001),1.142857143,33.73811831,236.1668282
146,16,255.3459332,5/24/23,5,24,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89711,-86.14208,A,A,c(-86.14208, 33.8971100000001),2.285714286,15.95912082,111.7138458
147,12,7.399681156,6/5/23,6,5,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.8971,-86.14214,A,A,c(-86.14214, 33.8971000000001),1.714285714,0.616640096,4.316480674
148,17,15.25392468,6/22/23,6,22,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89705,-86.14226,A,A,c(-86.14226, 33.89705),2.428571429,0.897289687,6.28102781
149,14,75.81495209,7/6/23,7,6,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89734,-86.14164,A,A,c(-86.1416399999999, 33.89734),2,5.415353721,37.90747605
150,11,62.63824907,7/17/23,7,17,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89706,-86.14213,A,A,c(-86.14213, 33.8970600000001),1.571428571,5.69438628,39.86070396
151,17,55.69326468,8/3/23,8,3,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89671,-86.14176,A,A,c(-86.14176, 33.89671),2.428571429,3.276074393,22.93252075
152,23,11.55410145,8/26/23,8,26,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,NA,33.89681,-86.14181,D,A,c(-86.14181, 33.8968100000001),3.285714286,0.502352237,3.516465659
153,15,5.777050185,9/10/23,9,10,2023,123,LMB,412,1424,1430,150.132,J-38,150.132J-38,L,Removed,33.89674,-86.14179,D,D,c(-86.14179, 33.8967400000001),2.142857143,0.385136679,2.695956753
154,23,552.6496417,8/27/23,8,27,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,Added July 17th,33.94116,-85.99797,A,A,c(-85.99797, 33.94116),3.285714286,24.02824529,168.197717
155,14,577.3735671,9/10/23,9,10,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,Added July 17th,33.93801,-85.99376,A,A,c(-85.99376, 33.9380100000001),2,41.24096908,288.6867835
156,15,308.7348281,9/25/23,9,25,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,Added July 17th,33.93703,-85.99096,A,A,c(-85.99096, 33.93703),2.142857143,20.58232187,144.0762531
157,14,884.6895104,10/9/23,10,9,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,Added July 17th,33.94129,-85.99753,A,A,c(-85.99753, 33.94129),2,63.19210788,442.3447552
158,14,719.6851544,10/23/23,10,23,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,Added July 17th,33.93744,-85.9925,A,A,c(-85.9924999999999, 33.93744),2,51.40608245,359.8425772
159,11,58.00686311,11/3/23,11,3,2023,167,LMB,532,1444,1443,150.222,I-16,150.222I-16,U,"CAUGHT on 11/11/23, CL, TJ",33.93756,-85.99307,A,A,c(-85.99307, 33.9375600000001),1.571428571,5.273351192,36.91345834
160,17,6853.823514,4/30/23,4,30,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,Big move to coosa,33.99204,-85.99905,A,A,c(-85.99905, 33.99204),2.428571429,403.1660891,2822.162624
161,8,8198.091112,5/8/23,5,8,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,NA,33.936,-85.95451,A,A,c(-85.95451, 33.936),1.142857143,1024.761389,7173.329723
162,17,39.05941619,5/25/23,5,25,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,NA,33.93602,-85.9549,A,A,c(-85.9549, 33.93602),2.428571429,2.297612717,16.08328902
163,12,10774.5692,6/6/23,6,6,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,Caught again????,34.01269,-85.99386,A,A,c(-85.99386, 34.0126900000001),1.714285714,897.8807669,6285.165368
164,15,3214.923705,6/21/23,6,21,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,NA,33.9931,-85.99619,D,A,c(-85.99619, 33.9931),2.142857143,214.328247,1500.297729
165,16,45.70644986,7/7/23,7,7,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,Remove? Error in location?,33.99271,-85.99624,D,D,c(-85.9962399999999, 33.99271),2.285714286,2.856653117,19.99657182
166,11,45.70644986,7/18/23,7,18,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,Remove?,33.99313,-85.9962,D,D,c(-85.9962, 33.9931300000001),1.571428571,4.155131806,29.08592264
167,17,5.774435998,8/4/23,8,4,2023,45,LMB,500,1449,NA,150.132,L-84,150.132L-84,U,REMOVED,33.99314,-85.99624,D,D,c(-85.9962399999999, 33.99314),2.428571429,0.339672706,2.377708941
168,18,26.80089022,5/1/23,5,1,2023,45,LMB,482,1450,NA,150.222,I-18,150.222I-18,U,NA,33.94391,-85.95212,A,A,c(-85.95212, 33.9439100000001),2.571428571,1.488938346,10.42256842
169,7,99.8410912,5/8/23,5,8,2023,45,LMB,482,1450,NA,150.222,I-18,150.222I-18,U,NA,33.9439,-85.95104,A,A,c(-85.95104, 33.9439),1,14.26301303,99.8410912
170,17,146.292797,5/25/23,5,25,2023,45,LMB,482,1450,NA,150.222,I-18,150.222I-18,U,NA,33.94396,-85.95257,A,A,c(-85.95257, 33.9439600000001),2.428571429,8.605458645,60.23821051
171,12,158.7605492,6/6/23,6,6,2023,45,LMB,482,1450,NA,150.222,I-18,150.222I-18,U,NA,33.94369,-85.95101,A,A,c(-85.9510099999999, 33.9436900000001),1.714285714,13.23004576,92.61032034
172,16,109.0690431,6/22/23,6,22,2023,45,LMB,482,1450,NA,150.222,I-18,150.222I-18,U,"CAUGHT on 6/24/23, CL, TJ",33.944,-85.95204,A,A,c(-85.95204, 33.9440000000001),2.285714286,6.816815193,47.71770635
173,18,23.10190686,5/1/23,5,1,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,33.95471,-85.9523,A,A,c(-85.9523, 33.95471),2.571428571,1.28343927,8.98407489
174,7,72.32841676,5/8/23,5,8,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,33.95409,-85.95233,A,A,c(-85.95233, 33.9540900000001),1,10.33263097,72.32841676
175,17,10208.33198,5/25/23,5,25,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,"Big move to CL, caught?",34.00813,-85.99854,A,A,c(-85.9985399999999, 34.0081300000001),2.428571429,600.4901162,4203.430813
176,12,21.75898068,6/6/23,6,6,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,34.00828,-85.99841,A,A,c(-85.99841, 34.0082800000001),1.714285714,1.81324839,12.69273873
177,15,5.774024282,6/21/23,6,21,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,34.00833,-85.99845,A,A,c(-85.9984499999999, 34.0083300000001),2.142857143,0.384934952,2.694544665
178,16,3.695031212,7/7/23,7,7,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,34.0083,-85.99843,A,A,c(-85.99843, 34.0083000000001),2.285714286,0.230939451,1.616576155
179,11,21.75896453,7/18/23,7,18,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,NA,34.00849,-85.99832,A,A,c(-85.99832, 34.0084900000001),1.571428571,1.978087685,13.84661379
180,17,11.54804096,8/4/23,8,4,2023,42,LMB,417,1471,NA,150.222,I-75,150.222I-75,U,"Not found 8/27, CL fish",34.00838,-85.99837,A,A,c(-85.99837, 34.00838),2.428571429,0.679296527,4.755075689
181,12,49.90092538,6/6/23,6,6,2023,42,LMB,383,1477,NA,150.333,L-89,150.333L-89,U,NA,33.95551,-85.95405,A,A,c(-85.9540499999999, 33.9555100000001),1.714285714,4.158410448,29.10887314
182,16,42.04733584,6/22/23,6,22,2023,42,LMB,383,1477,NA,150.333,L-89,150.333L-89,U,NA,33.95576,-85.95437,A,A,c(-85.95437, 33.9557600000001),2.285714286,2.62795849,18.39570943
183,15,39.08958683,7/7/23,7,7,2023,42,LMB,383,1477,NA,150.333,L-89,150.333L-89,U,NA,33.95549,-85.95414,A,A,c(-85.9541399999999, 33.9554900000001),2.142857143,2.605972455,18.24180719
184,10,23.52290674,7/17/23,7,17,2023,42,LMB,383,1477,NA,150.333,L-89,150.333L-89,U,NA,33.95569,-85.95418,A,A,c(-85.95418, 33.9556900000001),1.428571429,2.352290674,16.46603472
185,18,12918.7191,8/4/23,8,4,2023,42,LMB,383,1477,NA,150.333,L-89,150.333L-89,U,"Big move , MN Bend, not found 8/27",33.92472,-86.0483,A,A,c(-86.0483, 33.92472),2.571428571,717.7066165,5023.946315
186,18,0,5/1/23,5,1,2023,41,LMB,415,1485,NA,150.132,I-09,150.132I-09,U,NA,33.95169,-85.95777,A,A,c(-85.95777, 33.95169),2.571428571,0,0
187,7,11.55112057,5/8/23,5,8,2023,41,LMB,415,1485,NA,150.132,I-09,150.132I-09,U,NA,33.95174,-85.95786,A,A,c(-85.95786, 33.95174),1,1.650160082,11.55112057
188,17,21.02416164,5/25/23,5,25,2023,41,LMB,415,1485,NA,150.132,I-09,150.132I-09,U,NA,33.95165,-85.95771,D,A,c(-85.95771, 33.95165),2.428571429,1.236715391,8.657007736
189,12,28.87779872,6/6/23,6,6,2023,41,LMB,415,1485,NA,150.132,I-09,150.132I-09,U,Removed,33.95183,-85.95789,D,D,c(-85.95789, 33.95183),1.714285714,2.406483227,16.84538259
190,18,74.13265202,5/1/23,5,1,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01582,-85.92453,A,A,c(-85.9245299999999, 34.0158200000001),2.571428571,4.118480668,28.82936467
191,8,11.08411642,5/9/23,5,9,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01582,-85.92442,A,A,c(-85.9244199999999, 34.0158200000001),1.142857143,1.385514552,9.698601863
192,16,57.96316864,5/25/23,5,25,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01595,-85.925,A,A,c(-85.925, 34.01595),2.285714286,3.62269804,25.35888628
193,12,24.71085405,6/6/23,6,6,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01584,-85.92477,D,A,c(-85.92477, 34.01584),1.714285714,2.059237838,14.41466486
194,15,57.96322347,6/21/23,6,21,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01571,-85.92423,A,D,c(-85.92423, 34.0157100000001),2.142857143,3.864214898,27.04950429
195,16,46.87910706,7/7/23,7,7,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01582,-85.92465,A,D,c(-85.92465, 34.0158200000001),2.285714286,2.929944191,20.50960934
196,11,13.1632264,7/18/23,7,18,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,Remove,34.01588,-85.92478,D,D,c(-85.9247799999999, 34.01588),1.571428571,1.196656945,8.376598617
197,16,3.694703738,8/3/23,8,3,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,NA,34.01586,-85.92475,A,D,c(-85.92475, 34.01586),2.285714286,0.230918984,1.616432886
198,24,5.773818921,8/27/23,8,27,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,Remove,34.01583,-85.92479,D,D,c(-85.92479, 34.0158300000001),3.428571429,0.240575788,1.684030519
199,15,3.694705471,9/11/23,9,11,2023,27,ALB,514,1555,NA,150.222,L-90,150.222L-90,U,Removed,34.01582,-85.92473,A,D,c(-85.92473, 34.0158200000001),2.142857143,0.246313698,1.724195887
200,14,10.21443766,9/24/23,9,24,2023,76,ALB,446,1583,1582,150.333,I-11,150.333I-11,L,Removed,33.87524,-86.05321,D,A,c(-86.05321, 33.8752400000001),2,0.72960269,5.10721883
201,14,15.2560474,10/8/23,10,8,2023,76,ALB,446,1583,1582,150.333,I-11,150.333I-11,L,Removed,33.8753,-86.05311,D,D,c(-86.0531099999999, 33.8753),2,1.089717671,7.6280237
202,18,172.759985,4/30/23,4,30,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81807,-86.07766,A,A,c(-86.07766, 33.81807),2.571428571,9.597776944,67.18443861
203,8,72.60487318,5/8/23,5,8,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81769,-86.07822,A,A,c(-86.07822, 33.81769),1.142857143,9.075609147,63.52926403
204,16,253.2743566,5/24/23,5,24,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81596,-86.07965,A,A,c(-86.07965, 33.8159600000001),2.285714286,15.82964729,110.807531
205,12,107.845276,6/5/23,6,5,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81605,-86.07854,A,A,c(-86.07854, 33.8160500000001),1.714285714,8.987106336,62.90974435
206,17,402.4213149,6/22/23,6,22,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81429,-86.07519,A,A,c(-86.07519, 33.81429),2.428571429,23.67184205,165.7028944
207,14,418.248177,7/6/23,7,6,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81556,-86.07899,A,A,c(-86.07899, 33.8155600000001),2,29.87486978,209.1240885
208,11,932.567735,7/17/23,7,17,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81437,-86.0884,A,A,c(-86.0884, 33.8143700000001),1.571428571,84.778885,593.452195
209,17,1095.280802,8/3/23,8,3,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81683,-86.07796,A,A,c(-86.07796, 33.81683),2.428571429,64.42828247,450.9979773
210,23,3070.559018,8/26/23,8,26,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,Moved up shoal creek,33.80706,-86.10514,A,A,c(-86.1051399999999, 33.80706),3.285714286,133.502566,934.517962
211,15,3087.340018,9/10/23,9,10,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81749,-86.07897,A,A,c(-86.07897, 33.8174900000001),2.142857143,205.8226679,1440.758675
212,14,107.7290144,9/24/23,9,24,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.81677,-86.07821,A,A,c(-86.07821, 33.8167700000001),2,7.6949296,53.8645072
213,53,11611.66685,11/16/23,11,16,2023,106,LMB,467,1595,NA,150.333,I-15,150.333I-15,L,NA,33.88588,-86.03622,D,A,c(-86.03622, 33.88588),7.571428571,219.0880538,1533.616377
214,18,9.482570288,4/30/23,4,30,2023,106,LMB,418,1600,NA,150.333,I-16,150.333I-16,L,NA,33.81613,-86.08053,A,A,c(-86.08053, 33.81613),2.571428571,0.52680946,3.687666223
215,8,20.43198855,5/8/23,5,8,2023,106,LMB,418,1600,NA,150.333,I-16,150.333I-16,L,NA,33.81629,-86.08063,A,A,c(-86.08063, 33.81629),1.142857143,2.553998568,17.87798998
216,16,19.08951936,5/24/23,5,24,2023,106,LMB,418,1600,NA,150.333,I-16,150.333I-16,L,NA,33.81611,-86.08065,A,A,c(-86.0806499999999, 33.81611),2.285714286,1.19309496,8.351664719
217,12,266.0767965,6/5/23,6,5,2023,106,LMB,418,1600,NA,150.333,I-16,150.333I-16,L,"CAUGHT on 6/9/2023, CL, Reported",33.81555,-86.08324,A,A,c(-86.08324, 33.81555),1.714285714,22.17306637,155.2114646
218,8,102.1569616,5/8/23,5,8,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82704,-86.0442,A,A,c(-86.0442, 33.8270400000001),1.142857143,12.7696202,89.38734137
219,16,526.4900834,5/24/23,5,24,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82818,-86.04813,A,A,c(-86.04813, 33.82818),2.285714286,32.90563021,230.3394115
220,12,8.873542994,6/5/23,6,5,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82829,-86.04815,A,A,c(-86.04815, 33.82829),1.714285714,0.739461916,5.176233413
221,17,341.0333309,6/22/23,6,22,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.8255,-86.04784,A,A,c(-86.04784, 33.8255),2.428571429,20.06078417,140.4254892
222,14,416.0219835,7/6/23,7,6,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82741,-86.04439,A,A,c(-86.04439, 33.82741),2,29.71585596,208.0109917
223,11,90.18871599,7/17/23,7,17,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82808,-86.04481,A,A,c(-86.04481, 33.8280800000001),1.571428571,8.198974181,57.39281927
224,17,200.2873668,8/3/23,8,3,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82646,-86.04552,A,A,c(-86.04552, 33.8264600000001),2.428571429,11.78160981,82.47126867
225,23,159.5361358,8/26/23,8,26,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82762,-86.04458,A,A,c(-86.0445799999999, 33.82762),3.285714286,6.93635373,48.55447611
226,15,160.4680842,9/10/23,9,10,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82653,-86.04565,A,A,c(-86.04565, 33.82653),2.142857143,10.69787228,74.88510596
227,14,164.9048253,9/24/23,9,24,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82767,-86.04458,A,A,c(-86.0445799999999, 33.8276700000001),2,11.77891609,82.45241263
228,14,131.0516781,10/8/23,10,8,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82669,-86.04397,A,A,c(-86.0439699999999, 33.82669),2,9.36083415,65.52583905
229,14,409.2814216,10/22/23,10,22,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82737,-86.04801,A,A,c(-86.04801, 33.82737),2,29.23438726,204.6407108
230,13,22.18385395,11/4/23,11,4,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82714,-86.04803,A,A,c(-86.04803, 33.82714),1.857142857,1.706450304,11.94515213
231,12,381.286129,11/16/23,11,16,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82652,-86.04427,A,A,c(-86.04427, 33.8265200000001),1.714285714,31.77384408,222.4169086
232,17,984.3019801,12/3/23,12,3,2023,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.83181,-86.047,A,A,c(-86.047, 33.8318100000001),2.428571429,57.90011648,405.3008153
233,31,812.4808384,1/3/24,1,3,2024,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82506,-86.049,A,A,c(-86.049, 33.8250600000001),4.428571429,26.2090593,183.4634151
234,24,437.1241916,1/27/24,1,27,2024,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82806,-86.04593,A,A,c(-86.0459299999999, 33.8280600000001),3.428571429,18.21350798,127.4945559
235,13,123.0917796,2/9/24,2,9,2024,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.82792,-86.04472,A,A,c(-86.04472, 33.8279200000001),1.857142857,9.468598434,66.28018904
236,14,79.97306668,2/23/24,2,23,2024,71,LMB,417,1612,NA,150.222,I-14,150.222I-14,L,NA,33.8273,-86.04431,A,A,c(-86.0443099999999, 33.8273),2,5.712361905,39.98653334
237,18,2001.785825,4/30/23,4,30,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,NA,33.86685,-86.07554,A,A,c(-86.07554, 33.8668500000001),2.571428571,111.2103236,778.4722652
238,8,15.25687284,5/8/23,5,8,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,NA,33.86676,-86.07566,A,A,c(-86.07566, 33.8667600000001),1.142857143,1.907109105,13.34976373
239,16,11.55572941,5/24/23,5,24,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,NA,33.86667,-86.07573,A,A,c(-86.07573, 33.8666700000001),2.285714286,0.722233088,5.055631618
240,12,14419.35647,6/5/23,6,5,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,Big move to coosa? Caught?,33.94219,-86.00464,A,A,c(-86.0046399999999, 33.94219),1.714285714,1201.613039,8411.291274
241,17,5782.542411,6/22/23,6,22,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,NA,33.9234,-86.05165,A,A,c(-86.0516499999999, 33.9234000000001),2.428571429,340.1495536,2381.046875
242,14,96.62279568,7/6/23,7,6,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,NA,33.92346,-86.05065,D,A,c(-86.05065, 33.92346),2,6.901628263,48.31139784
243,11,13.31052042,7/17/23,7,17,2023,73,LMB,379,1615,NA,150.132,L-94,150.132L-94,L,Removed,33.92337,-86.05066,D,D,c(-86.0506599999999, 33.92337),1.571428571,1.210047311,8.470331176
244,16,591.1293721,5/24/23,5,24,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.8545,-86.04588,A,A,c(-86.04588, 33.8545),2.285714286,36.94558575,258.6191003
245,12,339.5571121,6/5/23,6,5,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.85665,-86.04833,A,A,c(-86.04833, 33.8566500000001),1.714285714,28.29642601,198.0749821
246,17,317.901293,6/22/23,6,22,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.85403,-86.04921,A,A,c(-86.04921, 33.8540300000001),2.428571429,18.70007606,130.9005324
247,14,10.21499663,7/6/23,7,6,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.8541,-86.04926,A,A,c(-86.0492599999999, 33.8541000000001),2,0.729642616,5.107498315
248,11,22.21017944,7/17/23,7,17,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.85411,-86.04904,A,A,c(-86.04904, 33.85411),1.571428571,2.019107222,14.13375055
249,17,21.77141287,8/3/23,8,3,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.85397,-86.04915,A,A,c(-86.0491499999999, 33.8539700000001),2.428571429,1.280671345,8.964699418
250,23,5367.098344,8/26/23,8,26,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.85986,-86.09829,A,A,c(-86.09829, 33.85986),3.285714286,233.3521019,1633.464714
251,15,8.873588551,9/10/23,9,10,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,NA,33.8598,-86.09831,D,A,c(-86.09831, 33.8598000000001),2.142857143,0.59157257,4.141007991
252,14,4.436794261,9/24/23,9,24,2023,73,LMB,397,1618,1619,150.222,I-15,150.222I-15,L,Removed,33.85984,-86.09831,D,D,c(-86.09831, 33.8598400000001),2,0.316913876,2.218397131
253,179,15.99321704,10/8/23,10,8,2023,74,LMB,400,1621,NA,150.132,L-87,150.132L-87,L,In outflow of water from other side? Been on other side?,33.85377,-86.04626,A,A,c(-86.04626, 33.8537700000001),25.57142857,0.089347581,0.625433068
254,27,59.53603499,11/4/23,11,4,2023,74,LMB,400,1621,NA,150.132,L-87,150.132L-87,L,NA,33.854192,-86.045953,D,A,c(-86.0459529999999, 33.8541920000001),3.857142857,2.205038333,15.43526833
255,83,323.759165,1/26/24,1,26,2024,74,LMB,400,1621,NA,150.132,L-87,150.132L-87,L,Blown out by water inflow?,33.85515,-86.04892,D,D,c(-86.04892, 33.85515),11.85714286,3.900712831,27.30498982
256,18,209.7733773,4/30/23,4,30,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84896,-86.04942,A,A,c(-86.0494199999999, 33.84896),2.571428571,11.65407652,81.57853562
257,24,66.81283195,5/24/23,5,24,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84858,-86.04892,A,A,c(-86.04892, 33.84858),3.428571429,2.783867998,19.48707598
258,12,124.3351339,6/5/23,6,5,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84961,-86.0485,A,A,c(-86.0485, 33.84961),1.714285714,10.36126116,72.52882809
259,17,31.98687007,6/22/23,6,22,2023,74,ALB,437,1627,NA,150.222,J-37,150.222J-37,L,NA,33.84982,-86.04833,A,A,c(-86.04833, 33.8498200000001),2.428571429,1.881580592,13.17106414
